title,price,link_item,index,discount,sales
"Tinh Dầu Sả Chanh Đuổi Muỗi Kobi, Dùng Lau Sàn Nhà, Giúp Khử Mùi, Thơm Phòng (10ml)",47.000₫,https://tiki.vn/tinh-dau-sa-chanh-duoi-muoi-kobi-dung-lau-san-nha-giup-khu-mui-thom-phong-10ml-p48115049.html?spid=48115050,1,-41%,Đã bán 496
Dầu Lăn Gừng Thảo Dược 10ml,39.333₫,https://tiki.vn/dau-lan-gung-thao-duoc-10ml-p270811346.html?spid=186493753,2,-20%,Đã bán 23
Combo máy khuếch tán/ máy xông tinh dầu Lorganic quả đào vân rạn FX2059 + tinh dầu sả chanh Lorganic (10ml) LGN0367/ Thích hợp xông phòng diện tích 15-40m2,300.000₫,https://tiki.vn/combo-may-khuech-tan-may-xong-tinh-dau-lorganic-qua-dao-van-ran-fx2059-tinh-dau-sa-chanh-lorganic-10ml-lgn0367-thich-hop-xong-phong-dien-tich-15-40m2-p70155644.html?spid=70155650,3,-45%,Đã bán 750
Dầu cọ nguyên chất - Palm Oil - Zozomoon (100ml),48.000₫,https://tiki.vn/dau-co-nguyen-chat-palm-oil-zozomoon-100ml-p43088787.html?spid=43088788,4,-9%,Đã bán 118
,,https://tiki.vn/16-mui-5-size-nen-thom-tinh-dau-cao-cap-khong-khoi-an-toan-candle-cup-p118896471.html?spid=196704075,5,-50%,
Tinh dầu mùi già (ngò rí) nguyên chất cao cấp Befine - hương thơm tết Việt (kèm kiểm nghiệm GCMS),195.000₫,https://tiki.vn/tinh-dau-mui-gia-ngo-ri-nguyen-chat-cao-cap-befine-huong-thom-tet-viet-kem-kiem-nghiem-gcms-p113616987.html?spid=113616989,6,-30%,Đã bán 27
"Đèn Đá Muối Himalaya Cỡ Lớn Nhập Khẩu 3-4kg. Mẫu Đèn Đá Muối Tự Nhiên, Nhập Khẩu Pakistan, Vật Phẩm Phong Thủy, Trang Trí và Tốt Cho Sức Khỏe",249.000₫,https://tiki.vn/den-da-muoi-himalaya-co-lon-nhap-khau-3-4kg-mau-den-da-muoi-tu-nhien-nhap-khau-pakistan-vat-pham-phong-thuy-trang-tri-va-tot-cho-suc-khoe-p242649115.html?spid=242649116,7,,Đã bán 2
[BGR120] Xịt Bưởi Tinh Dầu Trà Xanh [120ML] Mộc Ân Haircare,65.000₫,https://tiki.vn/bgr120-xit-toc-tinh-dau-buoi-green-tea-120ml-moc-an-haircare-p273122032.html?spid=273122033,8,-55%,
Máy Khuếch Tán Tinh Dầu Xe Hơi USB (gỗ nâu),299.000₫,https://tiki.vn/may-khuech-tan-tinh-dau-xe-hoi-usb-go-nau-p31513909.html?spid=31513910,9,,Đã bán 6
,,https://tiki.vn/may-xong-tinh-dau-etonner-xe-hoi-co-pin-tich-dien-may-khuech-tan-tinh-dau-vo-kim-loai-nguyen-khoi-nut-cam-ung-phun-tinh-dau-truc-tiep-kem-tinh-dau-p198099044.html?spid=198099048,10,-49%,
