title,price,link_item,index,discount,sales
Tinh Dầu Thiên Nhiên Nguyệt Quế Nomad Bay Leaf Essential Oil,159.000₫,https://tiki.vn/tinh-dau-thien-nhien-nguyet-que-nomad-bay-leaf-essential-oil-p75543002.html?spid=75543004,1,-5%,Đã bán 1
Tinh dầu Quế Caroline 100ml,319.000₫,https://tiki.vn/tinh-dau-que-caroline-100ml-p5953073.html?spid=5953075,2,-13%,Đã bán 121
"Tinh dầu Dream Tree- ScentHomes (Dream Tree - 50ml,100ml,250ml)",831.915₫,https://tiki.vn/tinh-dau-dream-tree-scenthomes-dream-tree-50ml-100ml-250ml-p262735253.html?spid=262735270,3,,
Dầu Dừa Leviter Nguyên Chất Ép Lạnh (1L),243.000₫,https://tiki.vn/dau-dua-leviter-nguyen-chat-ep-lanh-1l-p3234071.html?spid=3284465,4,-57%,Đã bán 134
,,https://tiki.vn/tinh-dau-buoi-hong-kobi-tinh-dau-thien-nhien-nguyen-chat-tinh-dau-xong-phong-giup-giam-stress-xua-duoi-con-trung-va-khu-mui-hieu-qua-thich-hop-dung-voi-den-xong-va-may-khuech-tan-tinh-dau-5ml-p74344710.html?spid=74344711,5,-60%,
"Combo Máy Khuếch Tán Tinh Dầu Nghe Nhạc Bluetooth + Tinh Dầu Sả Chanh Nguyên Chất - Máy Xông Tinh Dầu 1000ML Có Remote Điều Khiển Từ Xa, Đèn LED Nhiều Màu, Kết Nối Điện Thoại Nghe Nhạc Cực Hay",355.300₫,https://tiki.vn/combo-may-khuech-tan-tinh-dau-nghe-nhac-bluetooth-tinh-dau-sa-chanh-nguyen-chat-may-xong-tinh-dau-1000ml-co-remote-dieu-khien-tu-xa-den-led-nhieu-mau-ket-noi-dien-thoai-nghe-nhac-cuc-hay-p75794134.html?spid=75977206,6,-5%,Đã bán 52
Tinh dầu Hoa Lài Oricen 10ml,60.500₫,https://tiki.vn/tinh-dau-hoa-lai-oricen-10ml-p133157606.html?spid=133157607,7,-28%,Đã bán 2
Đèn xông tinh dầu gỗ hương- Chữ Phúc,363.850₫,https://tiki.vn/den-xong-tinh-dau-go-huong-p57892906.html?spid=57892912,8,-6%,Đã bán 1
Sáp Nến Thơm Đốt Phòng/Nến Hoa Thơm Hoa Khô Thiên Nhiên An Toàn Cho Sức Khỏe PaKaSa - Chính hãng,59.000₫,https://tiki.vn/sap-nen-thom-dot-phong-nen-hoa-thom-hoa-kho-thien-nhien-an-toan-cho-suc-khoe-pakasa-chinh-hang-p167061204.html?spid=167061206,9,-5%,Đã bán 3
,,https://tiki.vn/may-xong-tinh-dau-ho-diep-tu-tat-khi-het-nuoc-tao-am-phu-hop-phong-dien-tich-60m-dung-tich-2000ml-p114672756.html?spid=114672757,10,-17%,
Nến Thơm Thủ Công Le Rustique Mùi Giáng Sinh (Under The Mistletoe) - 100g/ 200g - Hũ Nến Vỏ Quế Tự Nhiên - Nến Thơm Thư Giãn Trị Liệu - Nến Thơm Thiên Nhiên,308.000₫,https://tiki.vn/nen-thom-thu-cong-le-rustique-mui-giang-sinh-under-the-mistletoe-nen-thom-thu-gian-tri-lieu-nen-thom-thien-nhien-p271751693.html?spid=271751699,11,-40%,
"Combo máy khuếch tán/ máy xông tinh dầu Krishna Cánh Tiên nút cảm ứng + 3 chai tinh dầu sả chanh - bạc hà - oải hương/ Thích hợp xông phòng diện tích 15-40m2 / Đèn xông tinh dầu, Phun sương, Tạo ẩm",410.000₫,https://tiki.vn/combo-may-khuech-tan-may-xong-tinh-dau-krishna-canh-tien-nut-cam-ung-3-chai-tinh-dau-sa-chanh-bac-ha-oai-huong-thich-hop-xong-phong-dien-tich-15-40m2-den-xong-tinh-dau-phun-suong-tao-am-p99845734.html?spid=99845738,12,-5%,Đã bán 28
,,https://tiki.vn/den-xong-tinh-dau-khung-sat-hinh-cau-khuyet-p198222054.html?spid=198222055,13,-8%,
Nến thơm tinh dầu cao cấp không khói an toàn Candle Cup - AWAKEN - M - 200G (CÓ NẮP),220.000₫,https://tiki.vn/nen-thom-tinh-dau-cao-cap-khong-khoi-an-toan-candle-cup-awaken-m-200g-co-nap-p118896506.html?spid=118896507,14,,Đã bán 761
Tinh dầu Sả Chanh MINMAX 10ml,112.000₫,https://tiki.vn/tinh-dau-sa-chanh-minmax-10ml-p242434040.html?spid=151995331,15,,Đã bán 1
"Tinh dầu treo xe ô tô, phòng, tủ áo bạc hà | Bio Aroma 10ml",40.000₫,https://tiki.vn/tinh-dau-treo-xe-o-to-phong-tu-ao-bac-ha-bio-aroma-10ml-p52141128.html?spid=52141129,16,,Đã bán 14
"TINH DẦU SẢ CHANH NGUYÊN CHẤT 1 LIT. XÔNG PHÒNG, KHÁNG KHUẨN, KHỬ MÙI, THƯ GIÃN, MASSAGE, SPA...",1.150.000₫,https://tiki.vn/tinh-dau-sa-chanh-nguyen-chat-1-lit-xong-phong-khang-khuan-khu-mui-thu-gian-massage-spa-p73498050.html?spid=73498051,17,,Đã bán 5
,,https://tiki.vn/nen-thom-only-for-you-ly-thuy-tinh-trang-tri-50g-sap-dau-nanh-dot-khong-khoi-tao-mui-huong-lam-qua-tang-doc-dao-p261025384.html?spid=261025390,18,,
Đèn xông tinh dầu Gốm Sứ Bát Tràng Cỡ Lớn (giao mẫu ngẫu nhiên),125.000₫,https://tiki.vn/den-xong-tinh-dau-gom-su-bat-trang-co-lon-giao-mau-ngau-nhien-p59412034.html?spid=97585260,19,,Đã bán 2
Máy xông tinh dầu vân gỗ hiện đại usb 2 loại tròn và hình hoa,125.000₫,https://tiki.vn/may-xong-tinh-dau-van-go-hien-dai-usb-2-loai-tron-va-hinh-hoa-p119025660.html?spid=125933840,20,,
"Tinh Dầu Tràm Trà Homer 100ML - Tinh Dầu Thiên Nhiên Nhập Khẩu Nguyên Chất Giúp Giảm Stress, Khử Khuẩn và Xua Đuổi Côn Trùng, Sử Dụng Hiệu Quả với Máy Xông Tinh Dầu",75.000₫,https://tiki.vn/tinh-dau-thien-nhien-nhap-khau-tram-tra-homer-tinh-dau-nguyen-chat-giup-giam-stress-khu-khuan-va-xua-duoi-con-trung-su-dung-hieu-qua-voi-may-xong-tinh-dau-p149472780.html?spid=149472786,21,,Đã bán 159
