title,price,link_item,index,discount,sales
"Máy xông tinh dầu cỡ lớn Humidifier dung tích 3L, tạo độ ẩm phòng điều hòa, khuếch tán tinh dầu, đèn Led",265.000₫,https://tiki.vn/may-xong-tinh-dau-co-lon-humidifier-dung-tich-3l-tao-do-am-phong-dieu-hoa-khuech-tan-tinh-dau-den-led-p171942507.html?spid=171942517,1,,Đã bán 1
Tinh dầu Cam ngọt 10ml Mộc Mây - tinh dầu thiên nhiên nguyên chất 100% - chất lượng và mùi hương vượt trội,50.000₫,https://tiki.vn/tinh-dau-cam-ngot-10ml-moc-may-tinh-dau-thien-nhien-nguyen-chat-100-chat-luong-va-mui-huong-vuot-troi-p55290689.html?spid=55290690,2,-54%,Đã bán 69
"Tinh Dầu Nước Hoa Nguyên Chất Kodo BB British Hương Thơm Dịu Nhẹ, Thư Giãn",199.000₫,https://tiki.vn/tinh-dau-nuoc-hoa-kodo-bb-british-nguyen-chat-huong-thom-doc-dao-p108466143.html?spid=271339316,3,-18%,Đã bán 2
Tinh Dầu Thiên Nhiên Hoa Mộc Lan KING AROMA mẫu thử 30ml/ 100ml - Tinh Dầu Nguyên Chất Xông Thơm Phòng/ Thư Giãn Tinh Thần/ Thích Hợp Dùng Với Đèn Xông và Máy Khuếch Tán,198.000₫,https://tiki.vn/tinh-dau-thien-nhien-hoa-moc-lan-king-aroma-mau-thu-30ml-100ml-tinh-dau-nguyen-chat-xong-thom-phong-thu-gian-tinh-than-thich-hop-dung-voi-den-xong-va-may-khuech-tan-p204247525.html?spid=204247532,4,-43%,Đã bán 140
,,https://tiki.vn/tinh-dau-tu-nhien-peace-mass-8mll-hoa-hong-p191691844.html?spid=73643604,5,-50%,
Combo 2 Chai Tinh Dầu Sả Chanh + Tinh Dầu Sả Java Ngọc Tuyết (100ml x 2),299.000₫,https://tiki.vn/combo-2-chai-tinh-dau-sa-chanh-tinh-dau-sa-java-ngoc-tuyet-100ml-x-2-p1816257.html?spid=1817429,6,-5%,Đã bán 110
Nhụy Hoa Nghệ Tây Saffron Bahraman Combo 4 hộp 1gram/hộp Tặng 1gr bột Saffron,1.400.000₫,https://tiki.vn/nhuy-hoa-nghe-tay-saffron-bahraman-combo-4-hop-1gram-hop-tang-1gr-bot-saffron-p73855808.html?spid=109181501,7,,Đã bán 8
Nến thơm gáo dừa đậu nành gỗ thông,159.000₫,https://tiki.vn/nen-thom-gao-dua-dau-nanh-go-thong-p187979569.html?spid=187979571,8,-5%,
Tinh dầu Bạc Hà JULYHOUSE treo xe ô tô,54.000₫,https://tiki.vn/tinh-dau-bac-ha-treo-xe-o-to-julyhouse-p2224865.html?spid=37120407,9,-40%,Đã bán 14
,,https://tiki.vn/may-xong-tinh-dau-khu-mui-phong-ngu-phong-khach-may-khuech-tan-tinh-dau-co-remote-dieu-khien-tu-xa-chuyen-dung-xong-tinh-dau-p151522217.html?spid=151522218,10,,
Máy Khuếch Tán Tinh Dầu Siêu Âm Tạo Ẩm Bình Hoa Tulip,98.900₫,https://tiki.vn/may-khuech-tan-tinh-dau-sieu-am-tao-am-binh-hoa-tulip-p20833311.html?spid=161949719,11,,
"Máy Xông Tinh Dầu TIDAMO Pro Kèm 3 Chai Tinh Dầu Sả Chanh + Bạc Hà + Vỏ Quế | Dòng Máy Khuếch Tán Tinh Dầu Chuyên Dụng Cho Phòng Lớn, Có Remote Điều Khiển Từ Xa",304.300₫,https://tiki.vn/may-xong-tinh-dau-tidamo-pro-kem-3-chai-tinh-dau-sa-chanh-bac-ha-vo-que-dong-may-khuech-tan-tinh-dau-chuyen-dung-cho-phong-lon-co-remote-dieu-khien-tu-xa-p108971913.html?spid=108971915,12,,Đã bán 73
,,https://tiki.vn/tinh-dau-huong-thao-cao-cap-rosemary-essential-oil-tinh-dau-xong-phong-giup-khu-mui-khang-khuan-tang-cuong-suc-de-khang-giam-cang-thang-cai-thien-hoat-dong-he-ho-hap-p72869282.html?spid=72869283,13,,
"Tinh Dầu Thái An Nguyên Chất (10ml) - Tràm, Quế, Bạc Hà, Sả Chanh, Bưởi, Lá Xông - Đạt chứng nhận ISO toàn cầu 13485 - Xông Hương, Thư Giãn, Đuổi Côn Trùng, Tắm",105.000₫,https://tiki.vn/tinh-dau-thai-an-nguyen-chat-10ml-tram-que-bac-ha-sa-chanh-buoi-la-xong-dat-chung-nhan-iso-toan-cau-13485-xong-huong-thu-gian-duoi-con-trung-tam-p183335200.html?spid=183335202,14,,Đã bán 32
