title,price,link_item,index,discount,sales
Máy Xông Tinh Dầu Dung Tích Lớn 500ml Tích Hợp Đèn Led 7 Màu Trang Trí Và Đèn Ngủ Phòng Cực Đẹp,199.000₫,https://tiki.vn/may-xong-tinh-dau-dung-tich-lon-500ml-tich-hop-den-led-7-mau-trang-tri-va-den-ngu-phong-cuc-dep-p150851513.html?spid=168303873,1,-50%,Đã bán 8
Tinh dầu gỗ Đàn Hương nguyên chất 100% từ thiên nhiên - KingOil,55.000₫,https://tiki.vn/tinh-dau-go-dan-huong-nguyen-chat-100-tu-thien-nhien-kingoil-p120442096.html?spid=120442098,2,,Đã bán 11
"Combo 3 Chai Tinh Dầu Caroline 10ml - Bạc Hà, Lavender, Bưởi",299.000₫,https://tiki.vn/combo-3-chai-tinh-dau-caroline-10ml-bac-ha-lavender-buoi-p27730702.html?spid=27730703,3,-50%,Đã bán 11
Dầu Jojoba nguyên chất - Jojoba Oil - Zozomoon (50ml),55.000₫,https://tiki.vn/dau-jojoba-nguyen-chat-jojoba-oil-zozomoon-50ml-p42968565.html?spid=42968566,4,-55%,Đã bán 224
,,https://tiki.vn/dau-hat-nho-nguyen-chat-grape-seed-oil-zozomoon-10ml-p43124950.html?spid=43124951,5,-50%,
Tinh Dầu Dừa Làm Đẹp Sense+ (50ml),98.000₫,https://tiki.vn/tinh-dau-dua-lam-dep-sense-50ml-p872545.html?spid=875275,6,-42%,Đã bán 120
Combo 3 chai Dầu Lăn Sâm Thảo Dược Bảo Linh 10ml,135.000₫,https://tiki.vn/combo-3-chai-dau-lan-sam-thao-duoc-bao-linh-10ml-p270298126.html?spid=270298127,7,-37%,Đã bán 1
Dầu Nụ Tầm Xuân nguyên chất - Rosehip Oil - Zozomoon (50ml),135.000₫,https://tiki.vn/dau-nu-tam-xuan-nguyen-chat-rosehip-oil-zozomoon-50ml-p42972806.html?spid=42972807,8,-18%,Đã bán 29
Tinh dầu thiên nhiên 10ml(Tự chọn mùi),45.000₫,https://tiki.vn/tinh-dau-thien-nhien-10ml-tu-chon-mui-p74207543.html?spid=74207551,9,-55%,Đã bán 90
,,https://tiki.vn/tinh-dau-khom-nguyen-chat-huu-co-moc-thuy-100ml-pineapple-essential-oil-khu-mui-xong-thom-phong-thu-gian-dat-chuan-chat-luong-kiem-dinh-p201359063.html?spid=201359065,10,,
"Tinh Dầu HOA HỒNG TIDAMO 10ML Cao Cấp Nhập Khẩu - Tinh Dầu Xông Phòng Hoa Hồng Tạo Hương Thơm Thư Giãn, Kích Thích Cảm Giác Lãng Mạn, Giải Tỏa Mệt Mõi",78.000₫,https://tiki.vn/tinh-dau-hoa-hong-tidamo-10ml-cao-cap-nhap-khau-tinh-dau-xong-phong-hoa-hong-tao-huong-thom-thu-gian-kich-thich-cam-giac-lang-man-giai-toa-met-moi-p80974245.html?spid=80974246,11,-56%,Đã bán 216
Tinh dầu thảo dược Răng miệng (hỗ trợ điều trị sâu răng hôi miệng) - Dạ Thảo Liên,130.000₫,https://tiki.vn/tinh-dau-thao-duoc-rang-mieng-ho-tro-dieu-tri-sau-rang-hoi-mieng-da-thao-lien-p75573640.html?spid=75573642,12,-10%,Đã bán 247
,,https://tiki.vn/may-khuech-tan-tinh-dau-hinh-bang-tuyet-500ml-co-dieu-khien-tu-xa-cong-nghe-sieu-am-p59242350.html?spid=59242351,13,,
Tinh dầu thơm phòng cao cấp gồm 3 chai tinh dầu nguyên chất Vemoda: tinh dầu Oải hương Ấn (10ml) + ttinh dầu Sả chanh Ấn (10ml) + tinh dầu Bạc hà Ấn (10ml),329.000₫,https://tiki.vn/combo-3-chai-tinh-dau-nguyen-chat-vemoda-tinh-dau-bac-ha-10ml-tinh-dau-oai-huong-10ml-tinh-dau-sa-chanh-10ml-p58952992.html?spid=58952993,14,-35%,Đã bán 125
"Tinh dầu Hương Thảo Nomad xông phòng, giúp dễ ngủ, đuổi muỗi, giải cảm, khử mùi - Rosemary",129.000₫,https://tiki.vn/tinh-dau-huong-thao-nomad-xong-phong-giup-de-ngu-duoi-muoi-giai-cam-khu-mui-rosemary-p213911165.html?spid=213911168,15,-49%,Đã bán 44
