title,price,link_item,index,discount,sales
"Đèn dầu bơ THƠM, không độc hại (2 màu)",101.000₫,https://tiki.vn/den-dau-bo-thom-khong-doc-hai-2-mau-p121248530.html?spid=121248532,1,-3%,
Nến bơ thực vật cao cấp 12 giờ ~ hộp 32 hũ,330.000₫,https://tiki.vn/nen-bo-thuc-vat-cao-cap-12-gio-hop-32-hu-p117490418.html?spid=117490423,2,-50%,
"Dầu Dừa Đa Năng Nguyên Chất 100% dưỡng ẩm cho làn da mềm mịn, phục hồi hư tổn tóc và tăng cường sức đề kháng cho cơ thể + Tặng Kèm 5 Dây Buộc Tóc Màu Ngẫu Nhiên - Hàng Chính Hãng",119.000₫,https://tiki.vn/dau-dua-da-nang-nguyen-chat-100-duong-am-cho-lan-da-mem-min-phuc-hoi-hu-ton-toc-va-tang-cuong-suc-de-khang-cho-co-the-tang-kem-5-day-buoc-toc-mau-ngau-nhien-hang-chinh-hang-p50458724.html?spid=50458726,3,-50%,Đã bán 4
Tinh dầu đuổi muỗi Anti-In 500ml,90.000₫,https://tiki.vn/tinh-dau-duoi-muoi-anti-in-500ml-p29347038.html?spid=29347039,4,-10%,Đã bán 317
,,https://tiki.vn/tinh-dau-ngoc-lan-tay-ylang-ylang-100ml-bio-aroma-p20370342.html?spid=20370343,5,-7%,
Tinh dầu thiền - Meditation 50ml | Bio Aroma,375.000₫,https://tiki.vn/tinh-dau-thien-meditation-50ml-bio-aroma-p20713168.html?spid=20713169,6,,Đã bán 2
"Tinh dầu xịt da đuổi muỗi, côn trùng EcoCare Body Spray - 100% thiên nhiên, an toàn trên da trẻ nhỏ, hiệu quả suốt cả đêm - Chai 50ml",86.000₫,https://tiki.vn/tinh-dau-xit-da-duoi-muoi-con-trung-ecocare-body-spray-50ml-p41278277.html?spid=41278278,7,-5%,Đã bán 43
"Tinh dầu Quế Kepha 100ml - Cassia Essential oil - Nguyên chất 100% - Khử mùi, lau nhà, làm sạch không khí",260.000₫,https://tiki.vn/tinh-dau-que-kepha-100ml-p35488208.html?spid=35488209,8,-5%,Đã bán 4
Máy khuếch tán tinh dầu mini đủ màu 2 chế độ phun,60.000₫,https://tiki.vn/may-khuech-tan-tinh-dau-mini-du-mau-2-che-do-phun-p213801504.html?spid=213801510,9,,
,,https://tiki.vn/combo-3-chai-tinh-dau-caroline-10ml-cuc-la-ma-hoa-tra-hoa-lai-p27730689.html?spid=27730690,10,,
